time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,dni,dhi,ghi
2005-01-01 00:10:00+00:00,0.0,0.0,0.0,0.0,-2.84,1.93,0,0.0,0.0,0.0
2005-01-01 01:10:00+00:00,0.0,0.0,0.0,0.0,-2.83,1.93,0,0.0,0.0,0.0
2005-01-01 02:10:00+00:00,0.0,0.0,0.0,0.0,-2.23,1.86,0,0.0,0.0,0.0
2005-01-01 03:10:00+00:00,0.0,0.0,0.0,0.0,-1.9,1.86,0,0.0,0.0,0.0
2005-01-01 04:10:00+00:00,0.0,0.0,0.0,0.0,-1.91,1.86,0,0.0,0.0,0.0
2005-01-01 05:10:00+00:00,0.0,0.0,0.0,0.0,-2.05,1.86,0,0.0,0.0,0.0
2005-01-01 06:10:00+00:00,0.0,0.0,0.0,0.0,-2.58,1.93,0,0.0,0.0,0.0
2005-01-01 07:10:00+00:00,0.0,0.0,0.0,0.0,-2.66,1.79,0,0.0,0.0,0.0
2005-01-01 08:10:00+00:00,37.0,37.0,0.0,8.51,-2.15,1.52,0,249.0844572300926,37.0,74.0
2005-01-01 09:10:00+00:00,143.01,62.0,0.0,15.06,1.05,1.24,0,550.1676643255848,62.0,205.01
2005-01-01 10:10:00+00:00,234.01,73.0,0.0,19.56,3.6,1.24,0,697.8834162437415,73.0,307.01
2005-01-01 11:10:00+00:00,292.01,73.0,0.0,21.6,5.36,1.38,0,790.9697008494484,73.0,365.01
2005-01-01 12:10:00+00:00,307.01,67.0,0.0,20.94,6.43,1.38,0,854.7953279510491,67.0,374.01
2005-01-01 13:10:00+00:00,251.01,68.0,0.0,17.66,7.02,1.31,0,820.3998330018245,68.0,319.01
2005-01-01 14:10:00+00:00,163.01,59.0,0.0,12.11,7.11,1.03,0,764.0763527089799,59.0,222.01
2005-01-01 15:10:00+00:00,61.01,16.78,0.0,4.76,6.01,0.83,0,689.191120873475,16.78,77.78999999999999
2005-01-01 16:10:00+00:00,0.0,0.0,0.0,0.0,5.43,0.76,0,0.0,0.0,0.0
2005-01-01 17:10:00+00:00,0.0,0.0,0.0,0.0,4.45,0.9,0,0.0,0.0,0.0
2005-01-01 18:10:00+00:00,0.0,0.0,0.0,0.0,2.8,1.24,0,0.0,0.0,0.0
2005-01-01 19:10:00+00:00,0.0,0.0,0.0,0.0,-1.17,2.21,0,0.0,0.0,0.0
2005-01-01 20:10:00+00:00,0.0,0.0,0.0,0.0,-1.53,2.14,0,0.0,0.0,0.0
2005-01-01 21:10:00+00:00,0.0,0.0,0.0,0.0,-1.78,2.21,0,0.0,0.0,0.0
2005-01-01 22:10:00+00:00,0.0,0.0,0.0,0.0,-1.99,2.21,0,0.0,0.0,0.0
2005-01-01 23:10:00+00:00,0.0,0.0,0.0,0.0,-1.94,2.28,0,0.0,0.0,0.0
2005-01-02 00:10:00+00:00,0.0,0.0,0.0,0.0,-1.67,2.34,0,0.0,0.0,0.0
2005-01-02 01:10:00+00:00,0.0,0.0,0.0,0.0,-1.29,2.48,0,0.0,0.0,0.0
2005-01-02 02:10:00+00:00,0.0,0.0,0.0,0.0,-0.96,2.55,0,0.0,0.0,0.0
2005-01-02 03:10:00+00:00,0.0,0.0,0.0,0.0,-0.26,2.48,0,0.0,0.0,0.0
2005-01-02 04:10:00+00:00,0.0,0.0,0.0,0.0,0.24,2.28,0,0.0,0.0,0.0
2005-01-02 05:10:00+00:00,0.0,0.0,0.0,0.0,0.27,2.14,0,0.0,0.0,0.0
2005-01-02 06:10:00+00:00,0.0,0.0,0.0,0.0,-0.4,2.14,0,0.0,0.0,0.0
2005-01-02 07:10:00+00:00,0.0,0.0,0.0,0.0,-1.44,1.93,0,0.0,0.0,0.0
2005-01-02 08:10:00+00:00,49.0,31.0,0.0,8.53,-1.32,1.72,0,329.2537883510346,31.0,80.0
2005-01-02 09:10:00+00:00,141.01,63.0,0.0,15.09,2.04,1.31,0,541.1957263099507,63.0,204.01
2005-01-02 10:10:00+00:00,233.01,72.0,0.0,19.62,5.09,1.24,0,692.8835249575121,72.0,305.01
2005-01-02 11:10:00+00:00,290.01,74.0,0.0,21.68,6.77,1.38,0,782.7095311793267,74.0,364.01
2005-01-02 12:10:00+00:00,310.01,65.0,0.0,21.04,8.16,1.52,0,859.1245125935495,65.0,375.01
2005-01-02 13:10:00+00:00,250.01,69.0,0.0,17.78,8.93,1.52,0,811.8875297413653,69.0,319.01
2005-01-02 14:10:00+00:00,166.01,58.0,0.0,12.23,8.99,1.1,0,770.1971328220204,58.0,224.01
2005-01-02 15:10:00+00:00,48.01,25.86,0.0,4.89,7.6,1.31,0,528.5796579116189,25.86,73.86999999999999
2005-01-02 16:10:00+00:00,0.0,0.0,0.0,0.0,5.11,1.66,0,0.0,0.0,0.0
2005-01-02 17:10:00+00:00,0.0,0.0,0.0,0.0,2.69,2.21,0,0.0,0.0,0.0
2005-01-02 18:10:00+00:00,0.0,0.0,0.0,0.0,1.61,2.62,0,0.0,0.0,0.0
2005-01-02 19:10:00+00:00,0.0,0.0,0.0,0.0,1.64,2.48,0,0.0,0.0,0.0
2005-01-02 20:10:00+00:00,0.0,0.0,0.0,0.0,1.79,2.69,0,0.0,0.0,0.0
2005-01-02 21:10:00+00:00,0.0,0.0,0.0,0.0,2.7,3.1,0,0.0,0.0,0.0
2005-01-02 22:10:00+00:00,0.0,0.0,0.0,0.0,3.17,3.38,0,0.0,0.0,0.0
2005-01-02 23:10:00+00:00,0.0,0.0,0.0,0.0,3.5,3.24,0,0.0,0.0,0.0
2005-01-03 00:10:00+00:00,0.0,0.0,0.0,0.0,3.76,3.1,0,0.0,0.0,0.0
2005-01-03 01:10:00+00:00,0.0,0.0,0.0,0.0,4.09,3.45,0,0.0,0.0,0.0
2005-01-03 02:10:00+00:00,0.0,0.0,0.0,0.0,4.38,3.59,0,0.0,0.0,0.0
2005-01-03 03:10:00+00:00,0.0,0.0,0.0,0.0,3.59,2.97,0,0.0,0.0,0.0
2005-01-03 04:10:00+00:00,0.0,0.0,0.0,0.0,2.26,1.93,0,0.0,0.0,0.0
2005-01-03 05:10:00+00:00,0.0,0.0,0.0,0.0,3.96,0.9,0,0.0,0.0,0.0
2005-01-03 06:10:00+00:00,0.0,0.0,0.0,0.0,3.84,0.28,0,0.0,0.0,0.0
2005-01-03 07:10:00+00:00,0.0,0.0,0.0,0.0,4.33,1.24,0,0.0,0.0,0.0
2005-01-03 08:10:00+00:00,52.0,30.0,0.0,8.56,1.93,1.52,0,348.4867685076167,30.0,82.0
2005-01-03 09:10:00+00:00,166.01,51.0,0.0,15.14,3.15,1.31,0,635.3528873311952,51.0,217.01
2005-01-03 10:10:00+00:00,241.01,72.0,0.0,19.69,6.36,1.66,0,714.3391515026346,72.0,313.01
2005-01-03 11:10:00+00:00,299.01,73.0,0.0,21.77,7.56,2.07,0,803.830057164039,73.0,372.01
2005-01-03 12:10:00+00:00,320.01,64.0,0.0,21.15,8.43,2.41,0,882.4401805174757,64.0,384.01
2005-01-03 13:10:00+00:00,263.01,66.0,0.0,17.9,8.96,2.41,0,848.3573376826324,66.0,329.01
2005-01-03 14:10:00+00:00,176.01,57.0,0.0,12.37,8.95,2.21,0,807.9642194198246,57.0,233.01
2005-01-03 15:10:00+00:00,54.01,23.67,0.0,5.02,7.85,2.48,0,579.3447787479301,23.67,77.68
2005-01-03 16:10:00+00:00,0.0,0.0,0.0,0.0,5.93,3.03,0,0.0,0.0,0.0
2005-01-03 17:10:00+00:00,0.0,0.0,0.0,0.0,4.69,3.17,0,0.0,0.0,0.0
2005-01-03 18:10:00+00:00,0.0,0.0,0.0,0.0,3.82,3.1,0,0.0,0.0,0.0
2005-01-03 19:10:00+00:00,0.0,0.0,0.0,0.0,4.2,2.83,0,0.0,0.0,0.0
2005-01-03 20:10:00+00:00,0.0,0.0,0.0,0.0,3.26,2.76,0,0.0,0.0,0.0
2005-01-03 21:10:00+00:00,0.0,0.0,0.0,0.0,2.54,2.83,0,0.0,0.0,0.0
2005-01-03 22:10:00+00:00,0.0,0.0,0.0,0.0,2.08,2.9,0,0.0,0.0,0.0
2005-01-03 23:10:00+00:00,0.0,0.0,0.0,0.0,1.66,2.76,0,0.0,0.0,0.0
2005-01-04 00:10:00+00:00,0.0,0.0,0.0,0.0,1.22,2.69,0,0.0,0.0,0.0
2005-01-04 01:10:00+00:00,0.0,0.0,0.0,0.0,0.81,2.76,0,0.0,0.0,0.0
2005-01-04 02:10:00+00:00,0.0,0.0,0.0,0.0,0.5,2.69,0,0.0,0.0,0.0
2005-01-04 03:10:00+00:00,0.0,0.0,0.0,0.0,0.08,2.48,0,0.0,0.0,0.0
2005-01-04 04:10:00+00:00,0.0,0.0,0.0,0.0,-0.31,2.48,0,0.0,0.0,0.0
2005-01-04 05:10:00+00:00,0.0,0.0,0.0,0.0,-0.55,2.48,0,0.0,0.0,0.0
2005-01-04 06:10:00+00:00,0.0,0.0,0.0,0.0,-0.62,2.62,0,0.0,0.0,0.0
2005-01-04 07:10:00+00:00,0.0,0.0,0.0,0.0,-0.34,2.69,0,0.0,0.0,0.0
2005-01-04 08:10:00+00:00,51.0,30.0,0.0,8.59,0.67,2.69,0,340.61343819273435,30.0,81.0
2005-01-04 09:10:00+00:00,143.01,63.0,0.0,15.19,3.41,2.55,0,545.5389968902704,63.0,206.01
2005-01-04 10:10:00+00:00,236.01,72.0,0.0,19.76,6.08,2.76,0,696.99883090333,72.0,308.01
2005-01-04 11:10:00+00:00,294.01,74.0,0.0,21.86,8.19,2.83,0,787.0445844681036,74.0,368.01
2005-01-04 12:10:00+00:00,298.01,74.0,0.0,21.26,9.72,2.9,0,817.4620918800717,74.0,372.01
2005-01-04 13:10:00+00:00,262.01,66.0,0.0,18.03,10.54,2.69,0,839.1918652107871,66.0,328.01
2005-01-04 14:10:00+00:00,155.01,68.0,0.0,12.5,10.59,2.41,0,703.8044016431362,68.0,223.01
2005-01-04 15:10:00+00:00,56.01,23.51,0.0,5.16,9.61,2.48,0,585.1703944239151,23.51,79.52
2005-01-04 16:10:00+00:00,0.0,0.0,0.0,0.0,7.68,2.69,0,0.0,0.0,0.0
2005-01-04 17:10:00+00:00,0.0,0.0,0.0,0.0,6.06,2.55,0,0.0,0.0,0.0
2005-01-04 18:10:00+00:00,0.0,0.0,0.0,0.0,4.78,2.28,0,0.0,0.0,0.0
2005-01-04 19:10:00+00:00,0.0,0.0,0.0,0.0,4.09,2.62,0,0.0,0.0,0.0
2005-01-04 20:10:00+00:00,0.0,0.0,0.0,0.0,3.73,2.41,0,0.0,0.0,0.0
2005-01-04 21:10:00+00:00,0.0,0.0,0.0,0.0,3.22,2.21,0,0.0,0.0,0.0
2005-01-04 22:10:00+00:00,0.0,0.0,0.0,0.0,2.93,1.93,0,0.0,0.0,0.0
2005-01-04 23:10:00+00:00,0.0,0.0,0.0,0.0,2.62,1.79,0,0.0,0.0,0.0
2005-01-05 00:10:00+00:00,0.0,0.0,0.0,0.0,2.36,1.72,0,0.0,0.0,0.0
2005-01-05 01:10:00+00:00,0.0,0.0,0.0,0.0,2.3,1.59,0,0.0,0.0,0.0
2005-01-05 02:10:00+00:00,0.0,0.0,0.0,0.0,1.68,1.66,0,0.0,0.0,0.0
2005-01-05 03:10:00+00:00,0.0,0.0,0.0,0.0,0.87,1.86,0,0.0,0.0,0.0
2005-01-05 04:10:00+00:00,0.0,0.0,0.0,0.0,0.45,2.07,0,0.0,0.0,0.0
2005-01-05 05:10:00+00:00,0.0,0.0,0.0,0.0,0.03,2.14,0,0.0,0.0,0.0
2005-01-05 06:10:00+00:00,0.0,0.0,0.0,0.0,-0.11,2.0,0,0.0,0.0,0.0
2005-01-05 07:10:00+00:00,0.0,0.0,0.0,0.0,-0.03,2.07,0,0.0,0.0,0.0
2005-01-05 08:10:00+00:00,4.0,39.0,0.0,8.62,0.63,1.86,0,26.60256585380984,39.0,43.0
2005-01-05 09:10:00+00:00,31.0,106.0,0.0,15.25,3.67,1.59,0,117.8159839703618,106.0,137.0
2005-01-05 10:10:00+00:00,57.0,154.0,0.0,19.84,6.48,1.72,0,167.67162283019485,154.0,211.0
2005-01-05 11:10:00+00:00,111.0,169.0,0.0,21.97,8.12,1.79,0,295.7940307141121,169.0,280.0
2005-01-05 12:10:00+00:00,168.01,147.0,0.0,21.38,9.45,1.72,0,458.31503780086217,147.0,315.01
2005-01-05 13:10:00+00:00,122.01,141.0,0.0,18.16,10.12,1.59,0,387.9263229328335,141.0,263.01
2005-01-05 14:10:00+00:00,178.01,56.0,0.0,12.64,10.19,1.24,0,799.158481083335,56.0,234.01
2005-01-05 15:10:00+00:00,58.01,23.37,0.0,5.31,9.55,1.38,0,590.1568953779126,23.37,81.38000000000001
2005-01-05 16:10:00+00:00,0.0,0.0,0.0,0.0,7.69,1.38,0,0.0,0.0,0.0
2005-01-05 17:10:00+00:00,0.0,0.0,0.0,0.0,6.64,0.97,0,0.0,0.0,0.0
2005-01-05 18:10:00+00:00,0.0,0.0,0.0,0.0,6.59,0.69,0,0.0,0.0,0.0
2005-01-05 19:10:00+00:00,0.0,0.0,0.0,0.0,6.4,0.76,0,0.0,0.0,0.0
2005-01-05 20:10:00+00:00,0.0,0.0,0.0,0.0,5.43,0.9,0,0.0,0.0,0.0
2005-01-05 21:10:00+00:00,0.0,0.0,0.0,0.0,4.47,1.17,0,0.0,0.0,0.0
2005-01-05 22:10:00+00:00,0.0,0.0,0.0,0.0,2.9,1.45,0,0.0,0.0,0.0
2005-01-05 23:10:00+00:00,0.0,0.0,0.0,0.0,2.47,1.38,0,0.0,0.0,0.0
2005-01-06 00:10:00+00:00,0.0,0.0,0.0,0.0,1.14,1.38,0,0.0,0.0,0.0
2005-01-06 01:10:00+00:00,0.0,0.0,0.0,0.0,0.65,1.1,0,0.0,0.0,0.0
2005-01-06 02:10:00+00:00,0.0,0.0,0.0,0.0,0.97,1.24,0,0.0,0.0,0.0
2005-01-06 03:10:00+00:00,0.0,0.0,0.0,0.0,1.59,1.45,0,0.0,0.0,0.0
2005-01-06 04:10:00+00:00,0.0,0.0,0.0,0.0,1.88,1.72,0,0.0,0.0,0.0
2005-01-06 05:10:00+00:00,0.0,0.0,0.0,0.0,2.25,1.93,0,0.0,0.0,0.0
2005-01-06 06:10:00+00:00,0.0,0.0,0.0,0.0,2.46,1.93,0,0.0,0.0,0.0
2005-01-06 07:10:00+00:00,0.0,0.0,0.0,0.0,2.87,1.93,0,0.0,0.0,0.0
2005-01-06 08:10:00+00:00,4.0,39.0,0.0,8.67,3.07,2.14,0,26.470523915815217,39.0,43.0
2005-01-06 09:10:00+00:00,159.01,53.0,0.0,15.31,4.13,2.76,0,601.8068257940271,53.0,212.01
2005-01-06 10:10:00+00:00,238.01,71.0,0.0,19.93,5.67,2.97,0,697.134079213419,71.0,309.01
2005-01-06 11:10:00+00:00,316.01,62.0,0.0,22.08,7.52,3.31,0,838.0497414539606,62.0,378.01
2005-01-06 12:10:00+00:00,300.01,74.0,0.0,21.51,9.04,3.45,0,813.6499331288384,74.0,374.01
2005-01-06 13:10:00+00:00,265.01,65.0,0.0,18.3,10.26,3.38,0,836.1902009957583,65.0,330.01
2005-01-06 14:10:00+00:00,162.01,65.0,0.0,12.79,10.62,2.83,0,718.9420500172774,65.0,227.01
2005-01-06 15:10:00+00:00,47.01,31.22,0.0,5.46,9.84,2.41,0,465.60733519580236,31.22,78.22999999999999
2005-01-06 16:10:00+00:00,0.0,0.0,0.0,0.0,8.14,2.48,0,0.0,0.0,0.0
2005-01-06 17:10:00+00:00,0.0,0.0,0.0,0.0,6.96,2.34,0,0.0,0.0,0.0
2005-01-06 18:10:00+00:00,0.0,0.0,0.0,0.0,5.71,2.34,0,0.0,0.0,0.0
2005-01-06 19:10:00+00:00,0.0,0.0,0.0,0.0,5.35,1.86,0,0.0,0.0,0.0
2005-01-06 20:10:00+00:00,0.0,0.0,0.0,0.0,4.36,1.72,0,0.0,0.0,0.0
2005-01-06 21:10:00+00:00,0.0,0.0,0.0,0.0,3.56,1.79,0,0.0,0.0,0.0
2005-01-06 22:10:00+00:00,0.0,0.0,0.0,0.0,2.74,1.93,0,0.0,0.0,0.0
2005-01-06 23:10:00+00:00,0.0,0.0,0.0,0.0,1.69,2.07,0,0.0,0.0,0.0
2005-01-07 00:10:00+00:00,0.0,0.0,0.0,0.0,0.77,2.14,0,0.0,0.0,0.0
2005-01-07 01:10:00+00:00,0.0,0.0,0.0,0.0,0.78,1.72,0,0.0,0.0,0.0
2005-01-07 02:10:00+00:00,0.0,0.0,0.0,0.0,0.89,1.45,0,0.0,0.0,0.0
2005-01-07 03:10:00+00:00,0.0,0.0,0.0,0.0,1.38,1.03,0,0.0,0.0,0.0
2005-01-07 04:10:00+00:00,0.0,0.0,0.0,0.0,1.71,0.83,0,0.0,0.0,0.0
2005-01-07 05:10:00+00:00,0.0,0.0,0.0,0.0,1.45,0.76,0,0.0,0.0,0.0
2005-01-07 06:10:00+00:00,0.0,0.0,0.0,0.0,0.95,0.48,0,0.0,0.0,0.0
2005-01-07 07:10:00+00:00,0.0,0.0,0.0,0.0,1.0,0.41,0,0.0,0.0,0.0
2005-01-07 08:10:00+00:00,13.0,43.0,0.0,8.72,1.34,0.62,0,85.53752387087293,43.0,56.0
2005-01-07 09:10:00+00:00,15.0,101.0,0.0,15.38,3.07,0.62,0,56.50982954788563,101.0,116.0
2005-01-07 10:10:00+00:00,7.0,134.0,0.0,20.02,4.97,0.48,0,20.408525568488557,134.0,141.0
2005-01-07 11:10:00+00:00,8.0,154.0,0.0,22.19,6.65,0.34,0,21.107553774231455,154.0,162.0
2005-01-07 12:10:00+00:00,9.0,158.0,0.0,21.65,7.93,0.55,0,24.260608682276256,158.0,167.0
2005-01-07 13:10:00+00:00,1.0,114.0,0.0,18.45,8.81,0.69,0,3.1305129194705876,114.0,115.0
2005-01-07 14:10:00+00:00,16.0,112.0,0.0,12.95,9.17,0.62,0,70.16354149953354,112.0,128.0
2005-01-07 15:10:00+00:00,8.0,51.82,0.0,5.62,8.81,0.34,0,77.1300268592939,51.82,59.82
2005-01-07 16:10:00+00:00,0.0,0.0,0.0,0.0,7.82,0.07,0,0.0,0.0,0.0
2005-01-07 17:10:00+00:00,0.0,0.0,0.0,0.0,6.76,0.28,0,0.0,0.0,0.0
2005-01-07 18:10:00+00:00,0.0,0.0,0.0,0.0,6.07,0.48,0,0.0,0.0,0.0
2005-01-07 19:10:00+00:00,0.0,0.0,0.0,0.0,3.51,1.38,0,0.0,0.0,0.0
2005-01-07 20:10:00+00:00,0.0,0.0,0.0,0.0,3.65,1.1,0,0.0,0.0,0.0
2005-01-07 21:10:00+00:00,0.0,0.0,0.0,0.0,3.29,1.03,0,0.0,0.0,0.0
2005-01-07 22:10:00+00:00,0.0,0.0,0.0,0.0,1.67,1.38,0,0.0,0.0,0.0
2005-01-07 23:10:00+00:00,0.0,0.0,0.0,0.0,0.55,1.45,0,0.0,0.0,0.0
2005-01-08 00:10:00+00:00,0.0,0.0,0.0,0.0,0.52,1.17,0,0.0,0.0,0.0
2005-01-08 01:10:00+00:00,0.0,0.0,0.0,0.0,0.58,1.17,0,0.0,0.0,0.0
2005-01-08 02:10:00+00:00,0.0,0.0,0.0,0.0,1.01,1.38,0,0.0,0.0,0.0
2005-01-08 03:10:00+00:00,0.0,0.0,0.0,0.0,1.29,1.45,0,0.0,0.0,0.0
2005-01-08 04:10:00+00:00,0.0,0.0,0.0,0.0,1.42,1.66,0,0.0,0.0,0.0
2005-01-08 05:10:00+00:00,0.0,0.0,0.0,0.0,1.59,1.52,0,0.0,0.0,0.0
2005-01-08 06:10:00+00:00,0.0,0.0,0.0,0.0,1.45,1.45,0,0.0,0.0,0.0
2005-01-08 07:10:00+00:00,0.0,0.0,0.0,0.0,2.17,0.76,0,0.0,0.0,0.0
2005-01-08 08:10:00+00:00,8.0,43.0,0.0,8.78,2.65,0.76,0,52.29875921876528,43.0,51.0
2005-01-08 09:10:00+00:00,3.0,86.0,0.0,15.46,3.42,0.9,0,11.245200519196661,86.0,89.0
2005-01-08 10:10:00+00:00,0.0,72.0,0.0,20.13,4.36,1.03,0,0.0,72.0,72.0
2005-01-08 11:10:00+00:00,6.0,149.0,0.0,22.32,5.42,1.1,0,15.745546761631802,149.0,155.0
2005-01-08 12:10:00+00:00,162.01,153.0,0.0,21.79,6.5,1.03,0,433.9569546307029,153.0,315.01
2005-01-08 13:10:00+00:00,231.01,88.0,0.0,18.6,7.56,1.17,0,717.31173273863,88.0,319.01
2005-01-08 14:10:00+00:00,172.01,63.0,0.0,13.11,8.61,1.31,0,745.1937661874437,63.0,235.01
2005-01-08 15:10:00+00:00,55.01,48.0,0.0,5.78,8.46,1.24,0,516.2246367659963,48.0,103.00999999999999
2005-01-08 16:10:00+00:00,0.0,0.0,0.0,0.0,7.56,1.59,0,0.0,0.0,0.0
2005-01-08 17:10:00+00:00,0.0,0.0,0.0,0.0,6.69,1.72,0,0.0,0.0,0.0
2005-01-08 18:10:00+00:00,0.0,0.0,0.0,0.0,5.5,1.72,0,0.0,0.0,0.0
2005-01-08 19:10:00+00:00,0.0,0.0,0.0,0.0,4.55,1.38,0,0.0,0.0,0.0
2005-01-08 20:10:00+00:00,0.0,0.0,0.0,0.0,5.06,0.9,0,0.0,0.0,0.0
2005-01-08 21:10:00+00:00,0.0,0.0,0.0,0.0,5.12,0.76,0,0.0,0.0,0.0
2005-01-08 22:10:00+00:00,0.0,0.0,0.0,0.0,3.22,1.38,0,0.0,0.0,0.0
2005-01-08 23:10:00+00:00,0.0,0.0,0.0,0.0,3.45,1.03,0,0.0,0.0,0.0
2005-01-09 00:10:00+00:00,0.0,0.0,0.0,0.0,3.77,0.9,0,0.0,0.0,0.0
2005-01-09 01:10:00+00:00,0.0,0.0,0.0,0.0,2.75,1.24,0,0.0,0.0,0.0
2005-01-09 02:10:00+00:00,0.0,0.0,0.0,0.0,2.67,1.1,0,0.0,0.0,0.0
2005-01-09 03:10:00+00:00,0.0,0.0,0.0,0.0,2.49,1.24,0,0.0,0.0,0.0
2005-01-09 04:10:00+00:00,0.0,0.0,0.0,0.0,2.65,1.1,0,0.0,0.0,0.0
2005-01-09 05:10:00+00:00,0.0,0.0,0.0,0.0,2.03,1.31,0,0.0,0.0,0.0
2005-01-09 06:10:00+00:00,0.0,0.0,0.0,0.0,1.8,1.31,0,0.0,0.0,0.0
2005-01-09 07:10:00+00:00,0.0,0.0,0.0,0.0,1.79,1.17,0,0.0,0.0,0.0
2005-01-09 08:10:00+00:00,0.0,18.0,0.0,8.84,2.89,0.83,0,0.0,18.0,18.0
2005-01-09 09:10:00+00:00,3.0,87.0,0.0,15.55,4.76,0.62,0,11.183998212339526,87.0,90.0
2005-01-09 10:10:00+00:00,0.0,32.0,0.0,20.24,7.06,0.76,0,0.0,32.0,32.0
2005-01-09 11:10:00+00:00,0.0,47.0,0.0,22.45,7.95,1.03,0,0.0,47.0,47.0
2005-01-09 12:10:00+00:00,0.0,55.0,0.0,21.94,8.83,1.59,0,0.0,55.0,55.0
2005-01-09 13:10:00+00:00,8.0,141.0,0.0,18.77,9.03,1.59,0,24.633329259616332,141.0,149.0
2005-01-09 14:10:00+00:00,2.0,92.0,0.0,13.27,9.19,1.52,0,8.557810335844097,92.0,94.0
2005-01-09 15:10:00+00:00,0.0,30.0,0.0,5.95,8.75,1.17,0,0.0,30.0,30.0
2005-01-09 16:10:00+00:00,0.0,0.0,0.0,0.0,7.6,1.03,0,0.0,0.0,0.0
2005-01-09 17:10:00+00:00,0.0,0.0,0.0,0.0,6.69,0.9,0,0.0,0.0,0.0
2005-01-09 18:10:00+00:00,0.0,0.0,0.0,0.0,6.0,0.9,0,0.0,0.0,0.0
2005-01-09 19:10:00+00:00,0.0,0.0,0.0,0.0,5.32,0.9,0,0.0,0.0,0.0
2005-01-09 20:10:00+00:00,0.0,0.0,0.0,0.0,5.73,0.34,0,0.0,0.0,0.0
2005-01-09 21:10:00+00:00,0.0,0.0,0.0,0.0,5.42,0.21,0,0.0,0.0,0.0
2005-01-09 22:10:00+00:00,0.0,0.0,0.0,0.0,4.43,0.14,0,0.0,0.0,0.0
2005-01-09 23:10:00+00:00,0.0,0.0,0.0,0.0,3.36,0.07,0,0.0,0.0,0.0
2005-01-10 00:10:00+00:00,0.0,0.0,0.0,0.0,2.42,0.0,0,0.0,0.0,0.0
2005-01-10 01:10:00+00:00,0.0,0.0,0.0,0.0,2.67,0.0,0,0.0,0.0,0.0
2005-01-10 02:10:00+00:00,0.0,0.0,0.0,0.0,2.46,0.0,0,0.0,0.0,0.0
2005-01-10 03:10:00+00:00,0.0,0.0,0.0,0.0,2.59,0.14,0,0.0,0.0,0.0
2005-01-10 04:10:00+00:00,0.0,0.0,0.0,0.0,2.91,0.21,0,0.0,0.0,0.0
2005-01-10 05:10:00+00:00,0.0,0.0,0.0,0.0,3.1,0.14,0,0.0,0.0,0.0
2005-01-10 06:10:00+00:00,0.0,0.0,0.0,0.0,3.2,0.14,0,0.0,0.0,0.0
2005-01-10 07:10:00+00:00,0.0,0.0,0.0,0.0,2.88,0.21,0,0.0,0.0,0.0
2005-01-10 08:10:00+00:00,1.0,33.0,0.0,8.92,3.33,0.34,0,6.439251381133865,33.0,34.0
2005-01-10 09:10:00+00:00,0.0,49.0,0.0,15.64,4.42,0.48,0,0.0,49.0,49.0
2005-01-10 10:10:00+00:00,0.0,49.0,0.0,20.35,5.77,0.62,0,0.0,49.0,49.0
2005-01-10 11:10:00+00:00,0.0,84.0,0.0,22.59,6.97,0.97,0,0.0,84.0,84.0
2005-01-10 12:10:00+00:00,0.0,78.0,0.0,22.1,7.75,1.17,0,0.0,78.0,78.0
2005-01-10 13:10:00+00:00,0.0,74.0,0.0,18.93,8.42,1.45,0,0.0,74.0,74.0
2005-01-10 14:10:00+00:00,0.0,76.0,0.0,13.44,9.04,1.72,0,0.0,76.0,76.0
2005-01-10 15:10:00+00:00,0.0,34.0,0.0,6.12,8.67,1.31,0,0.0,34.0,34.0
2005-01-10 16:10:00+00:00,0.0,0.0,0.0,0.0,7.66,1.59,0,0.0,0.0,0.0
2005-01-10 17:10:00+00:00,0.0,0.0,0.0,0.0,6.56,1.72,0,0.0,0.0,0.0
2005-01-10 18:10:00+00:00,0.0,0.0,0.0,0.0,5.71,1.72,0,0.0,0.0,0.0
2005-01-10 19:10:00+00:00,0.0,0.0,0.0,0.0,4.92,1.31,0,0.0,0.0,0.0
2005-01-10 20:10:00+00:00,0.0,0.0,0.0,0.0,4.68,1.03,0,0.0,0.0,0.0
2005-01-10 21:10:00+00:00,0.0,0.0,0.0,0.0,4.86,0.9,0,0.0,0.0,0.0
2005-01-10 22:10:00+00:00,0.0,0.0,0.0,0.0,3.95,1.24,0,0.0,0.0,0.0
2005-01-10 23:10:00+00:00,0.0,0.0,0.0,0.0,3.49,1.45,0,0.0,0.0,0.0
2005-01-11 00:10:00+00:00,0.0,0.0,0.0,0.0,3.74,1.52,0,0.0,0.0,0.0
2005-01-11 01:10:00+00:00,0.0,0.0,0.0,0.0,3.89,1.72,0,0.0,0.0,0.0
2005-01-11 02:10:00+00:00,0.0,0.0,0.0,0.0,4.02,1.72,0,0.0,0.0,0.0
2005-01-11 03:10:00+00:00,0.0,0.0,0.0,0.0,3.66,1.72,0,0.0,0.0,0.0
2005-01-11 04:10:00+00:00,0.0,0.0,0.0,0.0,3.18,1.66,0,0.0,0.0,0.0
2005-01-11 05:10:00+00:00,0.0,0.0,0.0,0.0,2.57,1.45,0,0.0,0.0,0.0
2005-01-11 06:10:00+00:00,0.0,0.0,0.0,0.0,2.46,1.17,0,0.0,0.0,0.0
